id,name,type,year,component,variable,value
310M200US11500,"Anniston-Oxford, AL Metro Area",metro,2016,all,rank,364
310M200US11500,"Anniston-Oxford, AL Metro Area",metro,2017,all,rank,355
310M200US11540,"Appleton, WI Metro Area",metro,2008,all,rank,200
310M200US11540,"Appleton, WI Metro Area",metro,2009,all,rank,214
310M200US11540,"Appleton, WI Metro Area",metro,2010,all,rank,207
310M200US11540,"Appleton, WI Metro Area",metro,2011,all,rank,195
310M200US11540,"Appleton, WI Metro Area",metro,2012,all,rank,184
310M200US11540,"Appleton, WI Metro Area",metro,2013,all,rank,197
310M200US11540,"Appleton, WI Metro Area",metro,2014,all,rank,213
310M200US11540,"Appleton, WI Metro Area",metro,2015,all,rank,224
310M200US11540,"Appleton, WI Metro Area",metro,2016,all,rank,227
310M200US11540,"Appleton, WI Metro Area",metro,2017,all,rank,237
310M200US11700,"Asheville, NC Metro Area",metro,2008,all,rank,214
310M200US11700,"Asheville, NC Metro Area",metro,2009,all,rank,205
310M200US11700,"Asheville, NC Metro Area",metro,2010,all,rank,215
310M200US11700,"Asheville, NC Metro Area",metro,2011,all,rank,225
310M200US11700,"Asheville, NC Metro Area",metro,2012,all,rank,227
310M200US11700,"Asheville, NC Metro Area",metro,2013,all,rank,211
310M200US11700,"Asheville, NC Metro Area",metro,2014,all,rank,194
310M200US11700,"Asheville, NC Metro Area",metro,2015,all,rank,190
310M200US11700,"Asheville, NC Metro Area",metro,2016,all,rank,189
310M200US11700,"Asheville, NC Metro Area",metro,2017,all,rank,186
310M200US12020,"Athens-Clarke County, GA Metro Area",metro,2008,all,rank,187
310M200US12020,"Athens-Clarke County, GA Metro Area",metro,2009,all,rank,185
310M200US12020,"Athens-Clarke County, GA Metro Area",metro,2010,all,rank,207
310M200US12020,"Athens-Clarke County, GA Metro Area",metro,2011,all,rank,232
310M200US12020,"Athens-Clarke County, GA Metro Area",metro,2012,all,rank,246
310M200US12020,"Athens-Clarke County, GA Metro Area",metro,2013,all,rank,232
310M200US12020,"Athens-Clarke County, GA Metro Area",metro,2014,all,rank,219
310M200US12020,"Athens-Clarke County, GA Metro Area",metro,2015,all,rank,207
310M200US12020,"Athens-Clarke County, GA Metro Area",metro,2016,all,rank,232
310M200US12020,"Athens-Clarke County, GA Metro Area",metro,2017,all,rank,221
310M200US12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",metro,2008,all,rank,83
310M200US12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",metro,2009,all,rank,90
310M200US12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",metro,2010,all,rank,106
310M200US12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",metro,2011,all,rank,123
310M200US12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",metro,2012,all,rank,122
310M200US12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",metro,2013,all,rank,123
310M200US12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",metro,2014,all,rank,116
310M200US12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",metro,2015,all,rank,107
310M200US12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",metro,2016,all,rank,102
310M200US12060,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",metro,2017,all,rank,96
310M200US12100,"Atlantic City-Hammonton, NJ Metro Area",metro,2008,all,rank,20
310M200US12100,"Atlantic City-Hammonton, NJ Metro Area",metro,2009,all,rank,19
310M200US12100,"Atlantic City-Hammonton, NJ Metro Area",metro,2010,all,rank,25
310M200US12100,"Atlantic City-Hammonton, NJ Metro Area",metro,2011,all,rank,30
310M200US12100,"Atlantic City-Hammonton, NJ Metro Area",metro,2012,all,rank,28
310M200US12100,"Atlantic City-Hammonton, NJ Metro Area",metro,2013,all,rank,29
310M200US12100,"Atlantic City-Hammonton, NJ Metro Area",metro,2014,all,rank,33
310M200US12100,"Atlantic City-Hammonton, NJ Metro Area",metro,2015,all,rank,36
310M200US12100,"Atlantic City-Hammonton, NJ Metro Area",metro,2016,all,rank,40
310M200US12100,"Atlantic City-Hammonton, NJ Metro Area",metro,2017,all,rank,45
310M200US12220,"Auburn-Opelika, AL Metro Area",metro,2008,all,rank,350
310M200US12220,"Auburn-Opelika, AL Metro Area",metro,2009,all,rank,330
310M200US12220,"Auburn-Opelika, AL Metro Area",metro,2010,all,rank,339
310M200US12220,"Auburn-Opelika, AL Metro Area",metro,2011,all,rank,341
310M200US12220,"Auburn-Opelika, AL Metro Area",metro,2012,all,rank,344
310M200US12220,"Auburn-Opelika, AL Metro Area",metro,2013,all,rank,345
310M200US12220,"Auburn-Opelika, AL Metro Area",metro,2014,all,rank,349
310M200US12220,"Auburn-Opelika, AL Metro Area",metro,2015,all,rank,362
310M200US12220,"Auburn-Opelika, AL Metro Area",metro,2016,all,rank,357
310M200US12220,"Auburn-Opelika, AL Metro Area",metro,2017,all,rank,357
310M200US12260,"Augusta-Richmond County, GA-SC Metro Area",metro,2008,all,rank,304
310M200US12260,"Augusta-Richmond County, GA-SC Metro Area",metro,2009,all,rank,306
310M200US12260,"Augusta-Richmond County, GA-SC Metro Area",metro,2010,all,rank,308
310M200US12260,"Augusta-Richmond County, GA-SC Metro Area",metro,2011,all,rank,307
310M200US12260,"Augusta-Richmond County, GA-SC Metro Area",metro,2012,all,rank,301
310M200US12260,"Augusta-Richmond County, GA-SC Metro Area",metro,2013,all,rank,294
310M200US12260,"Augusta-Richmond County, GA-SC Metro Area",metro,2014,all,rank,307
310M200US12260,"Augusta-Richmond County, GA-SC Metro Area",metro,2015,all,rank,304
310M200US12260,"Augusta-Richmond County, GA-SC Metro Area",metro,2016,all,rank,308
310M200US12260,"Augusta-Richmond County, GA-SC Metro Area",metro,2017,all,rank,297
310M200US12420,"Austin-Round Rock-Georgetown, TX Metro Area",metro,2008,all,rank,78
310M200US12420,"Austin-Round Rock-Georgetown, TX Metro Area",metro,2009,all,rank,78
310M200US12420,"Austin-Round Rock-Georgetown, TX Metro Area",metro,2010,all,rank,80
310M200US12420,"Austin-Round Rock-Georgetown, TX Metro Area",metro,2011,all,rank,82
310M200US12420,"Austin-Round Rock-Georgetown, TX Metro Area",metro,2012,all,rank,76
310M200US12420,"Austin-Round Rock-Georgetown, TX Metro Area",metro,2013,all,rank,78
310M200US12420,"Austin-Round Rock-Georgetown, TX Metro Area",metro,2014,all,rank,70
310M200US12420,"Austin-Round Rock-Georgetown, TX Metro Area",metro,2015,all,rank,60
310M200US12420,"Austin-Round Rock-Georgetown, TX Metro Area",metro,2016,all,rank,59
310M200US12420,"Austin-Round Rock-Georgetown, TX Metro Area",metro,2017,all,rank,55
310M200US12540,"Bakersfield, CA Metro Area",metro,2008,all,rank,118
310M200US12540,"Bakersfield, CA Metro Area",metro,2009,all,rank,98
310M200US12540,"Bakersfield, CA Metro Area",metro,2010,all,rank,85
310M200US12540,"Bakersfield, CA Metro Area",metro,2011,all,rank,85
310M200US12540,"Bakersfield, CA Metro Area",metro,2012,all,rank,86
310M200US12540,"Bakersfield, CA Metro Area",metro,2013,all,rank,86
310M200US12540,"Bakersfield, CA Metro Area",metro,2014,all,rank,92
310M200US12540,"Bakersfield, CA Metro Area",metro,2015,all,rank,100
310M200US12540,"Bakersfield, CA Metro Area",metro,2016,all,rank,106
310M200US12540,"Bakersfield, CA Metro Area",metro,2017,all,rank,115
310M200US12580,"Baltimore-Columbia-Towson, MD Metro Area",metro,2008,all,rank,24
310M200US12580,"Baltimore-Columbia-Towson, MD Metro Area",metro,2009,all,rank,21
310M200US12580,"Baltimore-Columbia-Towson, MD Metro Area",metro,2010,all,rank,21
310M200US12580,"Baltimore-Columbia-Towson, MD Metro Area",metro,2011,all,rank,21
310M200US12580,"Baltimore-Columbia-Towson, MD Metro Area",metro,2012,all,rank,23
310M200US12580,"Baltimore-Columbia-Towson, MD Metro Area",metro,2013,all,rank,25
310M200US12580,"Baltimore-Columbia-Towson, MD Metro Area",metro,2014,all,rank,24
310M200US12580,"Baltimore-Columbia-Towson, MD Metro Area",metro,2015,all,rank,23
310M200US12580,"Baltimore-Columbia-Towson, MD Metro Area",metro,2016,all,rank,24
310M200US16620,"Charleston, WV Metro Area",metro,2016,goods,rank,323
310M200US12580,"Baltimore-Columbia-Towson, MD Metro Area",metro,2017,all,rank,28
310M200US12620,"Bangor, ME Metro Area",metro,2008,all,rank,118
310M200US12620,"Bangor, ME Metro Area",metro,2009,all,rank,123
310M200US12620,"Bangor, ME Metro Area",metro,2010,all,rank,131
310M200US12620,"Bangor, ME Metro Area",metro,2011,all,rank,111
310M200US12620,"Bangor, ME Metro Area",metro,2012,all,rank,104
310M200US12620,"Bangor, ME Metro Area",metro,2013,all,rank,102
310M200US12620,"Bangor, ME Metro Area",metro,2014,all,rank,103
310M200US12620,"Bangor, ME Metro Area",metro,2015,all,rank,97
310M200US12620,"Bangor, ME Metro Area",metro,2016,all,rank,111
310M200US12620,"Bangor, ME Metro Area",metro,2017,all,rank,108
310M200US12700,"Barnstable Town, MA Metro Area",metro,2008,all,rank,33
310M200US12700,"Barnstable Town, MA Metro Area",metro,2009,all,rank,39
310M200US12700,"Barnstable Town, MA Metro Area",metro,2010,all,rank,41
310M200US12700,"Barnstable Town, MA Metro Area",metro,2011,all,rank,45
310M200US12700,"Barnstable Town, MA Metro Area",metro,2012,all,rank,44
310M200US12700,"Barnstable Town, MA Metro Area",metro,2013,all,rank,44
310M200US12700,"Barnstable Town, MA Metro Area",metro,2014,all,rank,41
310M200US12700,"Barnstable Town, MA Metro Area",metro,2015,all,rank,40
310M200US12700,"Barnstable Town, MA Metro Area",metro,2016,all,rank,36
310M200US12700,"Barnstable Town, MA Metro Area",metro,2017,all,rank,35
310M200US12940,"Baton Rouge, LA Metro Area",metro,2008,all,rank,236
310M200US12940,"Baton Rouge, LA Metro Area",metro,2009,all,rank,218
310M200US12940,"Baton Rouge, LA Metro Area",metro,2010,all,rank,215
310M200US12940,"Baton Rouge, LA Metro Area",metro,2011,all,rank,208
310M200US12940,"Baton Rouge, LA Metro Area",metro,2012,all,rank,196
310M200US12940,"Baton Rouge, LA Metro Area",metro,2013,all,rank,197
310M200US12940,"Baton Rouge, LA Metro Area",metro,2014,all,rank,194
310M200US12940,"Baton Rouge, LA Metro Area",metro,2015,all,rank,190
310M200US12940,"Baton Rouge, LA Metro Area",metro,2016,all,rank,183
310M200US12940,"Baton Rouge, LA Metro Area",metro,2017,all,rank,186
310M200US12980,"Battle Creek, MI Metro Area",metro,2008,all,rank,260
310M200US12980,"Battle Creek, MI Metro Area",metro,2009,all,rank,256
310M200US12980,"Battle Creek, MI Metro Area",metro,2010,all,rank,251
310M200US12980,"Battle Creek, MI Metro Area",metro,2011,all,rank,267
310M200US12980,"Battle Creek, MI Metro Area",metro,2012,all,rank,268
310M200US12980,"Battle Creek, MI Metro Area",metro,2013,all,rank,262
310M200US12980,"Battle Creek, MI Metro Area",metro,2014,all,rank,254
310M200US12980,"Battle Creek, MI Metro Area",metro,2015,all,rank,273
310M200US12980,"Battle Creek, MI Metro Area",metro,2016,all,rank,266
310M200US12980,"Battle Creek, MI Metro Area",metro,2017,all,rank,286
310M200US13020,"Bay City, MI Metro Area",metro,2008,all,rank,271
310M200US13020,"Bay City, MI Metro Area",metro,2009,all,rank,278
310M200US13020,"Bay City, MI Metro Area",metro,2010,all,rank,312
310M200US13020,"Bay City, MI Metro Area",metro,2011,all,rank,319
310M200US13020,"Bay City, MI Metro Area",metro,2012,all,rank,313
310M200US13020,"Bay City, MI Metro Area",metro,2013,all,rank,292
310M200US13020,"Bay City, MI Metro Area",metro,2014,all,rank,296
310M200US13020,"Bay City, MI Metro Area",metro,2015,all,rank,327
310M200US13020,"Bay City, MI Metro Area",metro,2016,all,rank,337
310M200US13020,"Bay City, MI Metro Area",metro,2017,all,rank,344
310M200US13140,"Beaumont-Port Arthur, TX Metro Area",metro,2008,all,rank,288
310M200US13140,"Beaumont-Port Arthur, TX Metro Area",metro,2009,all,rank,303
310M200US13140,"Beaumont-Port Arthur, TX Metro Area",metro,2010,all,rank,305
310M200US13140,"Beaumont-Port Arthur, TX Metro Area",metro,2011,all,rank,299
310M200US13140,"Beaumont-Port Arthur, TX Metro Area",metro,2012,all,rank,284
310M200US13140,"Beaumont-Port Arthur, TX Metro Area",metro,2013,all,rank,272
310M200US13140,"Beaumont-Port Arthur, TX Metro Area",metro,2014,all,rank,282
310M200US13140,"Beaumont-Port Arthur, TX Metro Area",metro,2015,all,rank,254
310M200US13140,"Beaumont-Port Arthur, TX Metro Area",metro,2016,all,rank,263
310M200US13140,"Beaumont-Port Arthur, TX Metro Area",metro,2017,all,rank,264
310M200US13220,"Beckley, WV Metro Area",metro,2008,all,rank,381
310M200US13220,"Beckley, WV Metro Area",metro,2009,all,rank,381
310M200US13220,"Beckley, WV Metro Area",metro,2010,all,rank,381
310M200US13220,"Beckley, WV Metro Area",metro,2011,all,rank,381
